#,Fecha,PM25,PM10,TEMP,dia,Mes,Prom,,,,,,,,,,,,,,,,,,,
64,25/11/2019,12,12,28.9,25,11,17.63,,,,,,,,,,,,,,,,,,,
65,25/11/2019,12,12,29.4,25,11,17.8,,,,,,,,,,,,,,,,,,,
66,25/11/2019,8,8,29.6,25,11,15.2,,,,,,,,,,,,,,,,,,,
67,25/11/2019,6,6,30.3,25,11,14.1,,,,,,,,,,,,,,,,,,,
68,25/11/2019,7,7,29.2,25,11,14.4,,,,,,,,,,,,,,,,,,,
69,25/11/2019,11,12,32.1,25,11,18.37,,,,,,,,,,,,,,,,,,,
70,25/11/2019,9,9,29.1,25,11,15.7,,,,,,,,,,,,,,,,,,,
71,25/11/2019,11,11,32.6,25,11,18.2,,,,,,,,,,,,,,,,,,,
72,25/11/2019,9,9,32.7,25,11,16.9,,,,,,,,,,,,,,,,,,,
73,25/11/2019,9,9,32.9,25,11,16.97,,,,,,,,,,,,,,,,,,,
74,25/11/2019,10,10,33.1,25,11,17.7,,,,,,,,,,,,,,,,,,,
75,25/11/2019,11,11,33.2,25,11,18.4,,,,,,,,,,,,,,,,,,,
76,25/11/2019,8,8,34.1,25,11,16.7,,,,,,,,,,,,,,,,,,,
77,25/11/2019,8,8,34.1,25,11,16.7,,,,,,,,,,,,,,,,,,,
78,25/11/2019,6,7,34.4,25,11,15.8,,,,,,,,,,,,,,,,,,,
79,25/11/2019,6,6,33.8,25,11,15.27,,,,,,,,,,,,,,,,,,,
80,25/11/2019,6,6,33.6,25,11,15.2,,,,,,,,,,,,,,,,,,,
81,25/11/2019,1,1,25.6,25,11,9.2,,,,,,,,,,,,,,,,,,,
82,26/11/2019,21.5,22.5,22.65,26,11,22.22,,,,,,,,,,,,,,,,,,,
83,26/11/2019,18,19,24.8,26,11,20.6,,,,,,,,,,,,,,,,,,,
84,26/11/2019,16,18.5,23.1,26,11,19.2,,,,,,,,,,,,,,,,,,,
85,26/11/2019,17,18,25.9,26,11,20.3,,,,,,,,,,,,,,,,,,,
86,26/11/2019,13,14,26.6,26,11,17.87,,,,,,,,,,,,,,,,,,,
87,26/11/2019,16,17,26.9,26,11,19.97,,,,,,,,,,,,,,,,,,,
88,26/11/2019,19,19,27.1,26,11,21.7,,,,,,,,,,,,,,,,,,,
89,26/11/2019,14,14,28.3,26,11,18.77,,,,,,,,,,,,,,,,,,,
90,26/11/2019,14,14,28.2,26,11,18.73,,,,,,,,,,,,,,,,,,,
91,26/11/2019,12,12,28.7,26,11,17.57,,,,,,,,,,,,,,,,,,,
92,26/11/2019,13,14,29.1,26,11,18.7,,,,,,,,,,,,,,,,,,,
93,26/11/2019,11,11,29.7,26,11,17.23,,,,,,,,,,,,,,,,,,,
94,26/11/2019,10,12,30.3,26,11,17.43,,,,,,,,,,,,,,,,,,,
95,26/11/2019,10,10,30.1,26,11,16.7,,,,,,,,,,,,,,,,,,,
96,26/11/2019,12,12,30.9,26,11,18.3,,,,,,,,,,,,,,,,,,,
97,26/11/2019,11,12,30.9,26,11,17.97,,,,,,,,,,,,,,,,,,,
98,26/11/2019,8,8,32.8,26,11,16.27,,,,,,,,,,,,,,,,,,,
99,26/11/2019,8,8,33.6,26,11,16.53,,,,,,,,,,,,,,,,,,,
100,25/11/2019,6,12,20,25,11,12.67,,,,,,,,,,,,,,,,,,,
101,25/11/2019,8,8,20,25,11,12,,,,,,,,,,,,,,,,,,,
102,25/11/2019,7,7,20,25,11,11.33,,,,,,,,,,,,,,,,,,,
103,25/11/2019,6,6,20,25,11,10.67,,,,,,,,,,,,,,,,,,,
104,25/11/2019,3,3,20,25,11,8.67,,,,,,,,,,,,,,,,,,,
